BKKB19459600                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000,  POLYETHYLENE PLASTIC BAGS  HS CODE ,SHPR : SIAM FLEXIBLE INDUSTRIES CO. LTD. CMDT :  POLYETHYLENE PLASTIC BAGS / HS CODE : 3923.21  :,2021-03-01 09:17:26.923
BKKB19758800                  ,ONE       ,NCL INTERNATIONAL LOGISTICS PUBLIC COMPANY LIMITED                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-08 00:00:00.000, VALVES  STEEL  NOS  HS CODE 848180 ,SHPR : KITZ (THAILAND) LTD. CMDT : VALVES  STEEL  NOS / HS CODE 848180 :,2021-03-01 09:17:26.940
BKKB20800900                  ,ONE       ,TPK ADVANCE STARCH CO.  LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-05 00:00:00.000,  TAPIOCA STARCH ,SHPR : TPK ADVANCE STARCH CO.  LTD. CMDT :  TAPIOCA STARCH :,2021-03-01 09:17:26.963
BKKB22254700                  ,ONE       ,ON-GREEN PRODUCES CO.  LTD.                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, CANNED MACKEREL ,CMDT : CANNED MACKEREL :,2021-03-01 09:17:26.993
BKKB22375400                  ,ONE       ,MITSUBISHI LOGISTICS (THAILAND) CO.  LTD.                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, AIR CONDITIONERS  HOUSEHOLD ,SHPR : MITSUBISHI HEAVY INDUSTRIES-MAHAJAK AIR CONDITIONERS CO. LTD. CMDT : AIR CONDITIONERS  HOUSEHOLD : CONTAINER MUST  NO HOOK OR ANKLE PLATE SUBJECT TO ROLL,2021-03-01 09:17:27.010
BKKB22376500                  ,ONE       ,MITSUBISHI HEAVY INDUSTRIES-MAHAJAK AIR CONDITIONERS CO. LTD.                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-16 00:00:00.000,AIR CONDITIONERS  HOUSEHOLD,SHPR : MITSUBISHI HEAVY INDUSTRIES-MAHAJAK AIR CONDITIONERS CO. LTD. CMDT : AIR CONDITIONERS  HOUSEHOLD : CONTAINER MUST  NO HOOK OR ANKLE PLATE SUBJECT TO ROLL,2021-03-01 09:17:27.023
BKKB23231300                  ,ONE       ,NATURAL FRUIT CO.  LTD.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, PURE FRUIT VEGETABLE JUICE   OTHER ,CMDT : PURE FRUIT VEGETABLE JUICE   OTHER : SUBJECT TO ROLLOVER,2021-03-01 09:17:27.033
BKKB23240300                  ,ONE       ,AGILITY CO.  LTD.                                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, ALUMINIUM CAN ,CMDT : ALUMINIUM CAN :,2021-03-01 09:17:27.050
BKKB23319300                  ,ONE       ,BEST GLOBAL LOGISTICS CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, TENNIS BALLS ,SHPR : ASIA SPORTS CO. LTD. CMDT : TENNIS BALLS : SUBJECT TO ROLL OVER,2021-03-01 09:17:27.067
BKKB25043600                  ,ONE       ,NANTAPHAN FREIGHT CO. LTD.                                                                                                                                                          ,          ,                                        ,                                                                                ,2021-03-05 00:00:00.000, ARTICLES OF VULCANIZED RUBBER  N.O.S. ,SHPR : SRUP ANAN PLASTIC CO. LTD. CMDT : ARTICLES OF VULCANIZED RUBBER  N.O.S. : SUBJECT TO ROLL OVER,2021-03-01 09:17:27.123
BKKB25765300                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-08 00:00:00.000, LUBE OIL ,SHPR : CHEVRON (THAILAND) LIMITED CMDT : LUBE OIL :,2021-03-01 09:17:27.160
BKKB25785500                  ,ONE       ,PENANSHIN SHIPPING (THAILAND) LTD.                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, SPORTS BALLS  INFLATABLE ,SHPR : ALFA SPORT CO.  LTD CMDT : SPORTS BALLS  INFLATABLE : SUBJECT TO ROLL OVER,2021-03-01 09:17:27.177
BKKB26083400                  ,ONE       ,FATTON TRANSPORT (THAILAND) CO. LTD                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, PRINTING MACHINERY AND ANCILLARY   OTHER  CAPABLE OF CONNECTING TO AN AUTOMATIC DATA PROCESSING MACHINE OR TO A NETWORK ,SHPR : ROLAND DIGITAL GROUP (THAILAND) LTD. CMDT : PRINTING MACHINERY AND ANCILLARY   OTHER  CAPABLE OF CONNECTING TO AN AUTOMATIC DATA PROCESSING MACHINE OR TO A NETWORK : SUBJECT TO ROLL OVER,2021-03-01 09:17:27.197
BKKB27832700                  ,ONE       ,LEECO KOGYO CO.  LTD.                                                                                                                                                               ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, SAFES  VAULTS  SAFETY DEPOSIT STRONG BOXES ,CMDT : SAFES  VAULTS & SAFETY DEPOSIT STRONG BOXES :,2021-03-01 09:17:27.217
BKKB33195600                  ,ONE       ,TRANSCONTAINER LOGISTICS (THAILAND) CO. LTD.                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000,  CATALOGUE ,REQ. GRADE A CONTAINER SHPR : M.C.D. PRINTING (THAILAND) CO. LTD CMDT :  CATALOGUE :,2021-03-01 09:17:27.293
BKKB34970800                  ,ONE       ,TOSHIBA LOGISTICS (THAILAND) CO.  LTD.                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, AIR CONDITIONERS  HOUSEHOLD ,SHPR : TOSHIBA CARRIER (THAILAND) CO.  LTD. CMDT : AIR CONDITIONERS  HOUSEHOLD :,2021-03-01 09:17:27.350
BKKB36288500                  ,ONE       ,ISUZU MOTORS CO. (THAILAND)LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000,AUTOMOTIVE PARTS,,2021-03-01 09:17:27.420
BKKB36299700                  ,ONE       ,ISUZU ENGINE MANUFACTURING CO. (THAILAND) LTD.                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000,AUTOMOTIVE PARTS,,2021-03-01 09:17:27.440
BKKB36786800                  ,ONE       ,GRANDLINK LOGISTICS CO.  LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, AUTOMOTIVE PARTS ,SHPR : HINO MOTORS SALES (THAILAND) LTD. CMDT : AUTOMOTIVE PARTS :,2021-03-01 09:17:27.450
BKKB36955600                  ,ONE       ,THAI KAWANISHI LIMITED                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, VIDEO HEADS  PARTS FOR VCRS ,SHPR : MURAMOTO ELECTRON (THAILAND) PUBLIC CO.  LTD CMDT : VIDEO HEADS & PARTS FOR VCRS :,2021-03-01 09:17:27.510
BKKB37985300                  ,ONE       ,SAHAMITR PRESSURE CONTAINER PUBLIC CO.  LTD                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-05 00:00:00.000, CYLINDERS OR CONTAINERS  IRON OR STEEL  FOR COMPRESSED OR LIQUIFIED GAS ,SHPR : SAHAMITR PRESSURE CONTAINER PUBLIC CO.  LTD CMDT : CYLINDERS OR CONTAINERS  IRON OR STEEL  FOR COMPRESSED OR LIQUIFIED GAS : SUBJECT TO ROLL OVER,2021-03-01 09:17:27.557
BKKB38912800                  ,ONE       ,ICL (THAILAND) CO.  LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, AUTOMOTIVE PARTS ,CMDT : AUTOMOTIVE PARTS :,2021-03-01 09:17:27.650
BKKB39112800                  ,ONE       ,NMB-MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, BALL BEARINGS OR ROLLER BEARINGS ,CMDT : BALL BEARINGS OR ROLLER BEARINGS :,2021-03-01 09:17:27.683
BKKB39968600                  ,ONE       ,NMB-MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, ELECTRONIC GOODS ,CMDT : ELECTRONIC GOODS :,2021-03-01 09:17:27.723
BKKB40016300                  ,ONE       ,NMB-MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, ELECTRONIC GOODS ,CMDT : ELECTRONIC GOODS :,2021-03-01 09:17:27.740
BKKB40989800                  ,ONE       ,KERRY-APEX (THAILAND) CO.  LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, YARN,SHPR :SUNFLAG CMDT : YARN:,2021-03-01 09:17:27.783
BKKB41246900                  ,ONE       ,CHABAA BANGKOK CO. LTD                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, CANGOOD  ,SHPR : CHABAA BANGKOK CO.  LTD. CMDT : CANGOOD  :,2021-03-01 09:17:27.803
BKKB41638700                  ,ONE       ,MOL CONSOLIDATION SERVICE                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, TENNIS BALLS ,SHPR : UNIVERSAL SPORTING GOODS (THAI) CO. LTD. CMDT : TENNIS BALLS :,2021-03-01 09:17:27.823
BKKB41704800                  ,ONE       ,NMB-MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, ELECTRONIC GOODS ,CMDT : ELECTRONIC GOODS :,2021-03-01 09:17:27.843
BKKB43170700                  ,ONE       ,MOL LOGISTICS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, PUMP   VALVE ,SHPR : MITANI TRADING (THAILAND) CO. LTD. CMDT : PUMP   VALVE :,2021-03-01 09:17:27.913
BKKB43362300                  ,ONE       ,KUEHNE & NAGEL LIMITED                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, DRY COCONUT MILK ,SHPR : CHEFS CHOICE FOODS MANUFACTURER CO.  LTD. CMDT : DRY COCONUT MILK : CTSP,2021-03-01 09:17:27.930
BKKB43547800                  ,ONE       ,LUXGO INTERNATIONAL TRANSPORT CO. LTD.                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, BULK ANDOR BAGGED ANIMAL FEED  NOS ,SHPR : ZINPRO ANIMAL NUTRITION (THAILAND)  INC. CMDT : BULK AND/OR BAGGED ANIMAL FEED  NOS : VNSGN CAT LAI,2021-03-01 09:17:27.943
BKKB44689900                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, LUBE OIL ,SHPR : CHEVRON (THAILAND) LIMITED CMDT : LUBE OIL :,2021-03-01 09:17:27.953
BKKB45462600                  ,ONE       ,AMANO (THAILAND) LTD.                                                                                                                                                               ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, PEPTONES  PROTEIN ISOLATES ,SHPR : THAI FOODS INTERNATIONAL COMPANY LIMITED CMDT : PEPTONES & PROTEIN ISOLATES :,2021-03-01 09:17:27.970
BKKB46216400                  ,ONE       ,GLOBAL DISTRIBUTION ALLIANCE (THAILAND) CO.  LTD.                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, PROPHYLACTICS (CONDOMS) OF RUBBER ,SHPR : SURETEX LIMITED CMDT : PROPHYLACTICS (CONDOMS) OF RUBBER : SUBJECT TO ROLLOVER,2021-03-01 09:17:28.017
BKKB47925500                  ,ONE       ,UNICORD PUBLIC COMPANY LIMITED                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CARTON NO PALLET SHPR : UNICORD PUBLIC COMPANY LIMITED CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-01 09:17:28.100
BKKB47926600                  ,ONE       ,UNICORD PUBLIC COMPANY LIMITED                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CARTON NO PALLET SHPR : UNICORD PUBLIC COMPANY LIMITED CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-01 09:17:28.123
BKKB48118700                  ,ONE       ,CARGILL MEATS (THAILAND) LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, OFFALS  CUTS OF CHICKENS  FROZEN ,TEMP -18 C // NON PRECOOL CMDT : OFFALS & CUTS OF CHICKENS  FROZEN :,2021-03-01 09:17:28.183
BKKB48371800                  ,ONE       ,THAI MASTERPACK CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, SACK BAG USED FOR PACKING OF GOOD   FLEXIBLE INTERMEDIATE BULK CONTAINERS ,SHPR : THAI MASTERPACK CO.  LTD. CMDT : SACK BAG USED FOR PACKING OF GOOD   FLEXIBLE INTERMEDIATE BULK CONTAINERS :,2021-03-01 09:17:28.200
BKKB48377700                  ,ONE       ,THAI MASTERPACK CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, SACK BAG USED FOR PACKING OF GOOD   FLEXIBLE INTERMEDIATE BULK CONTAINERS ,SHPR : THAI MASTERPACK CO.  LTD. CMDT : SACK BAG USED FOR PACKING OF GOOD   FLEXIBLE INTERMEDIATE BULK CONTAINERS :,2021-03-01 09:17:28.220
BKKB48382300                  ,ONE       ,MAXION WHEELS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, WHEELS  RIMS  MOTOR VEHICLE OR TRACTOR ,CMDT : WHEELS & RIMS  MOTOR VEHICLE OR TRACTOR :,2021-03-01 09:17:28.237
BKKB48694900                  ,ONE       ,U.YONG INDUSTRY CO. LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-06 00:00:00.000, ARTICLES OF VULCANIZED RUBBER  N.O.S. ,CMDT : ARTICLES OF VULCANIZED RUBBER  N.O.S. : SUBJECT TO ROLL OVER,2021-03-01 09:17:28.253
BKKB49427400                  ,ONE       ,MOL LOGISTICS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, SAUCES  MIXED CONDIMENTS OR SEASONINGS  N.O.S. ,SHPR : SIAM FOODS EXPRESS (THAILAND) CO. LTD CMDT : SAUCES & MIXED CONDIMENTS OR SEASONINGS  N.O.S. :,2021-03-01 09:17:28.270
BKKB49715400                  ,ONE       ,SRTS (THAILAND) CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-08 00:00:00.000,  STAINLESS SCREWS ,SHPR : BURAPA STEEL CO. LTD. CMDT :  STAINLESS SCREWS : HS. 871690,2021-03-01 09:17:28.290
BKKB49888800                  ,ONE       ,THAI HONG IMPORT EXPORT & SHIPPING CO.  LTD                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, PLYWOOD  VENEER PANELS ,SHPR : BACI FURNITURE & DECORATION MATERIALS CO.  LTD. CMDT : PLYWOOD & VENEER PANELS : //SUBJECT TO ROLL OVER//,2021-03-01 09:17:28.310
BKKB52945300                  ,ONE       ,NEWLY WEDS FOODS TRADING LIMITED                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, MIXES  BASED ON FLOUR  STARCH OR MALT EXTRACT ,SHPR : NEWLY WEDS FOODS (THAILAND) LIMITED CMDT : MIXES  BASED ON FLOUR  STARCH OR MALT EXTRACT :,2021-03-01 09:17:28.390
BKKB52996900                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000,  "TALCOR"LUBE GREASE HS.CODE.271019 ,SHPR : CHEVRON (THAILAND) LIMITED CMDT :  "TALCOR"LUBE GREASE HS.CODE.271019 : // SUBJECT TO ROLL //,2021-03-01 09:17:28.407
BKKB53908300                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000,  ALUMINIUM EXTRUSION ,SHPR : MESHTEC INTERNATIONAL CO. LTD CMDT :  ALUMINIUM EXTRUSION : //SUBJECT TO ROLL//,2021-03-01 09:17:28.440
BKKB53944300                  ,ONE       ,UPS SCS SERVICES (THAILAND) LIMITED                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-03-12 00:00:00.000, LADIES 8PK COTTON MODAL ,SHPR : JINTANA INTERTRADE CO. LTD. CMDT : LADIES 8PK COTTON MODAL :,2021-03-01 09:17:28.477
BKKB54136400                  ,ONE       ,KONOIKE ASIA (THAILAND) CO.  LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, SCAFFOLDING EQUPMENT  IRON OR STEEL ,SHPR : ALINCO (THAILAND) CO. LTD. CMDT : SCAFFOLDING EQUPMENT  IRON OR STEEL :,2021-03-01 09:17:28.500
BKKB54181400                  ,ONE       ,SUZUYO (THAILAND) LTD.                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, RESIN  POLYETHER ,SHPR : MORIROKU (THAILAND) CO. LTD. CMDT : RESIN  POLYETHER :,2021-03-01 09:17:28.527
BKKB54311600                  ,ONE       ,MS SUPPLY CHAIN SOLUTIONS (THAILAND) LTD.                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, CYLINDRICAL CAN ,CMDT : CYLINDRICAL CAN :,2021-03-01 09:17:28.543
BKKB55175800                  ,ONE       ,PAC ORIENT CO.  LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, COM,SHPR : THE FIRST THAI BRUSH CO. LTD. CMDT : COM: BRUSH /H.S. CODE : 960321 :,2021-03-01 09:17:28.557
BKKB55393300                  ,ONE       ,PRESIDENT OFFICE FURNITURE CO.  LTD.                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, SAFES  VAULTS  SAFETY DEPOSIT STRONG BOXES ,SHPR : PRESIDENT OFFICE FURNITURE CO.  LTD. CMDT : SAFES  VAULTS & SAFETY DEPOSIT STRONG BOXES :  JAKARTA (UTC3),2021-03-01 09:17:28.567
BKKB56772500                  ,ONE       ,VEAVA LOGISTICS CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, PARTS FOR MOTORCYCLES OR MOPEDS ,CMDT : PARTS FOR MOTORCYCLES OR MOPEDS :,2021-03-01 09:17:28.593
BKKB56833300                  ,ONE       ,INTEGRA LOGISTICS CORPORATION LTD                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, FOOD ADDITIVE  HS CODE 382499 ,SHPR : P.P.T. INTERTRADE CO.  LTD. CMDT : FOOD ADDITIVE / HS CODE 382499 :,2021-03-01 09:17:28.607
BKKB58134600                  ,ONE       ,ADVANCE INTERFREIGHT SERVICE CO.  LTD.                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, RESIN PLASTIC (NON PALLET)  HS.CODE ,SHPR : ASAHIKASEI PLASTICS (THAILAND) CO. LTD. CMDT : RESIN PLASTIC (NON PALLET) / HS.CODE : 3908.10 :,2021-03-01 09:17:28.713
BKKB59523900                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, SHOWER GEL ,WEST PORT. SHPR : MIT MONGKOL INDUSTRY CO. LTD CMDT : SHOWER GEL :,2021-03-01 09:17:28.730
BKKB60040900                  ,ONE       ,THAI UNION MANUFACTURING COMPANY LIMITED                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, DOG  CAT FOOD  PACKAGED FOR RETAIL SALE ,CMDT : DOG & CAT FOOD  PACKAGED FOR RETAIL SALE :,2021-03-01 09:17:28.770
BKKB60853700                  ,ONE       ,DIGITAL TRANSPORT SYSTEM CO.  LTD.                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, SAUCES  MIXED CONDIMENTS OR SEASONINGS  N.O.S. ,SHPR: NR INSTANT PRODUCE PUBLIC COMPANY LIMITED + VENTURETEC MARKETING CO.  LTD. CMDT : SAUCES & MIXED CONDIMENTS OR SEASONINGS  N.O.S. : SUBJECT TO ROLL.,2021-03-01 09:17:28.787
BKKB61414800                  ,ONE       ,HELLMANN WORLDWIDE LOGISTICS CO. LTD                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, STREPSIL ,NO PRECOOL   TEMP +20C VENT 0 %   HUMIDITY 0 % SHPR : RECKITT BENCKISER (THAILAND) LTD. CMDT : STREPSIL :  REQ. CNTR PTI OVER 2 DAYS BEFORE LOAD WITH "DRY CONDITION",2021-03-01 09:17:28.820
BKKB61554600                  ,ONE       ,THANUT SHIPPING & TRANSPORT CO.  LTD.                                                                                                                                               ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, SORBITOL  PREPARED BINDER ,PORT KLANG (WEST02) SHPR : PURE CHEM CO. LTD. CMDT : SORBITOL  PREPARED BINDER :,2021-03-01 09:17:28.837
BKKB61783300                  ,ONE       ,PHACHA BIOTECH CO.  LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, ANIMAL FEED SUPPLEMENTS  NOS ,SHPR : PHACHA BIOTECH CO.  LTD. CMDT : ANIMAL FEED SUPPLEMENTS  NOS :,2021-03-01 09:17:28.883
BKKB62325300                  ,ONE       ,FOCUS FREIGHT & LOGISTICS CO. LTD.                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,SHPR : ASIA MODIFIED STARCH CO. LTD. CMDT : DEXTRINS & OTHER MODIFIED STARCHES :,2021-03-01 09:17:28.927
BKKB62488600                  ,ONE       ,CMS LOGISTICS GROUP (THAILAND) CO. LTD                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-08 00:00:00.000, BRONZE WARE ,CMDT : BRONZE WARE : H.S.CODE : 8306.2990,2021-03-01 09:17:28.947
BKKB62696700                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, GREEN ACCESSORIES ,SHPR : BRUHWILER CO.  LTD. CMDT : GREEN ACCESSORIES :,2021-03-01 09:17:28.987
BKKB62906800                  ,ONE       ,DMS FREIGHT CO. LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-08 00:00:00.000, USED HOUSEHOLD GOODS AND PERSONAL EFFECTS ,SHPR : TRANSPO INTERNATIONAL LTD. CMDT : USED HOUSEHOLD GOODS AND PERSONAL EFFECTS :,2021-03-01 09:17:29.020
BKKB63379600                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-06 00:00:00.000, UNRECORDED MEDIA FOR RECORDING   OTHER ,SHPR : LINXENS (THAILAND) CO.  LTD. CMDT : UNRECORDED MEDIA FOR RECORDING   OTHER :,2021-03-01 09:17:29.033
BKKB64081400                  ,ONE       ,SRTS FAR EAST LIMITED                                                                                                                                                               ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, PINEAPPLES  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : KUIBURI FRUIT CANNING CO.  LTD. CMDT : PINEAPPLES  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-01 09:17:29.047
BKKB64919700                  ,ONE       ,MAXX WORLD LOGISTICS CO.  LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, STARCH (50KGS BAG) ,PORT KLANG WEST SHPR : RIKKEI TRADING (THAILAND) CO. LTD. CMDT : STARCH (50KGS/ BAG) :,2021-03-01 09:17:29.097
BKKB65088500                  ,ONE       ,HONOUR LANE LOGISTICS CO.  LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-09 00:00:00.000, PLASTIC  COOLER   ACI ,SHPR : COSMOS CORPORATION CO. LTD CMDT : PLASTIC  COOLER   ACI : 8FB4,2021-03-01 09:17:29.153
BKKB65494600                  ,ONE       ,CHAODEE TRADING CO. LTD                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, STARCHES  N.O.S. ,KLANG (WEST) SHPR : CHAODEE TRADING CO. LTD CMDT : STARCHES  N.O.S. :,2021-03-01 09:17:29.190
BKKB66396800                  ,ONE       ,WELLTRANS INTERFREIGHT CO.  LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, BOTTLE SEAL ,CARGO IS CARTON NOT ON PALLET SPLIT FROM : BOOKING NO.:BKKB26238600 SHPR : CROWN SEAL PUBLIC CO.  LTD CMDT : BOTTLE SEAL : 2ND VSL : HMXT0040E (ETA SGSIN MAR 20),2021-03-01 09:17:29.210
BKKB66762500                  ,ONE       ,QUALITY FREIGHT INTERNATIONAL CO.  LTD.                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-04 00:00:00.000, CERAMIC TILES  ,PORT KLANG WEST SHPR : THE UNION MOSAIC INDUSTRY PUBLIC CO. LTD. CMDT : CERAMIC TILES  :,2021-03-01 09:17:29.227
BKKB36745300                  ,ONE       ,GRANDLINK LOGISTICS CO.  LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, AUTOMOTIVE PARTS ,SHPR : THAI STANLEY ELECTRIC PUBLIC COMPANY LIMITED CMDT : AUTOMOTIVE PARTS :,2021-03-01 10:17:01.940
BKKB56186400                  ,ONE       ,FULL WELL FREIGHT (THAILAND) CO.  LTD.                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-03 00:00:00.000, ALUMINUM ,SHPR : CROWN BEVCAN AND CLOSURES(THAILAND) CO LTD CMDT : ALUMINUM :,2021-03-01 10:17:01.957
BKKB66103800                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-08 00:00:00.000, BULBS ,SHPR : TORCH LITE (THAILAND) CO. LTD. CMDT : BULBS : CNHUA 01,2021-03-01 10:17:01.970
BKKB66315600                  ,ONE       ,DAMCO LOGISTICS (THAILAND) CO.  LTD.                                                                                                                                                ,          ,                                        ,                                                                                ,2021-02-27 00:00:00.000, SOAP BARS  FOR TOILET USE ,PICK UP DATE : 1/MAR  SHPR : PZ CUSSONS (THAILAND) LTD CMDT : SOAP BARS  FOR TOILET USE :,2021-03-01 10:17:01.987
BKKB66464400                  ,ONE       ,THAI ARROW PRODUCTS CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-01 00:00:00.000, WIRING HARNESS ,CMDT: WIRING HARNESS :,2021-03-01 10:44:30.147
BKKB23290800                  ,ONE       ,THAI SUZUKI MOTOR CO.  LTD.                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000,PARTS FOR AUTOMOTIVE OR MARINE CRAFT ENGINES,,2021-03-01 11:19:24.567
BKKB27918500                  ,ONE       ,BILLION INTER MARKETING CO. LTD                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, PARTS FOR FURNITURE ,SHPR : DAISIN PRODUCTS CO.  LTD. CMDT : PARTS FOR FURNITURE :,2021-03-01 11:19:24.597
