ONEU0196266,40,HC,"BKKBA2336700                  ","THAO65733           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03745-00      ","SOUTH AFRICA                                                                                        ","ALS JUNO                                                                                            ","V. 010S             ","E5765               ",2021-04-15,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-09 11:19:54.713,"ZB042     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635386 ",2021-04-11 11:02:34.293
TCLU4672568,40,GP,"BKKBA2203700                  ","THAO63163           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9223               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-07 08:12:54.547,"A012      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","700735 ",2021-04-11 10:57:06.610
TCLU9420208,40,HC,"BKKBA2336700                  ","THAO64016           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03745-00      ","SOUTH AFRICA                                                                                        ","ALS JUNO                                                                                            ","V. 010S             ","E5758               ",2021-04-15,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-09 11:20:38.030,"ZB051     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","715415 ",2021-04-11 10:52:03.110
GLDU9994050,40,HC,"BKKBA2336700                  ","THAO63846           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03745-00      ","SOUTH AFRICA                                                                                        ","ALS JUNO                                                                                            ","V. 010S             ","E5764               ",2021-04-15,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-09 11:54:44.017,"ZB052     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","716105 ",2021-04-11 10:50:49.020
UETU4093390,40,GP,"BKKBA2203700                  ","THAO63158           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1647               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-07 12:06:10.150,"A022      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738342 ",2021-04-11 10:44:34.410
TLLU6164190,40,GP,"BKKBA2203700                  ","THAO65705           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9225               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635391 ",2021-04-07 10:40:29.453,"A021      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738347 ",2021-04-11 10:43:23.863
UETU4100530,40,GP,"BKKBA2203700                  ","THAO63165           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9224               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-07 13:32:07.660,"A031      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","655455 ",2021-04-11 10:42:18.740
TLLU1619526,40,GP,"BKKBA2203700                  ","THAO63565           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9226               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-07 13:58:23.377,"A032      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635389 ",2021-04-11 10:41:02.380
TLLU6162561,40,GP,"BKKBA2203700                  ","THAO63789           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1649               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-07 15:59:22.163,"A041      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","774753 ",2021-04-11 09:43:08.037
TCKU4775907,40,GP,"BKKBA2203700                  ","THAO65726           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1651               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-08 07:18:04.270,"A042      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","711675 ",2021-04-11 09:31:42.383
TCKU4621727,40,GP,"BKKBA2203700                  ","THAO63832           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9227               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-08 07:48:25.137,"A051      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604245 ",2021-04-11 09:26:09.340
CMAU8265947,40,GP,"GTD0569812                    ","P6292752            ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03888-00      ","JAPAN                                                                                               ","SEVILLIA                                                                                            ","V. 0CG4GN1NC        ","H0707               ",2021-04-15,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-09 15:41:41.450,"F011      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738341 ",2021-04-11 09:05:43.133
TLLU6034600,40,GP,"BKKBA2203700                  ","THAM49921           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9229               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-08 09:52:39.467,"A052      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","731385 ",2021-04-11 08:38:35.557
NYKU8508297,40,GP,"BKKBA2203700                  ","THAO63578           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9228               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-08 13:03:07.340,"A061      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","701926 ",2021-04-11 08:36:00.180
TLLU1629062,40,GP,"BKKBA2203700                  ","THAO65714           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1650               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-08 13:47:58.920,"ZA011     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648592 ",2021-04-11 08:34:59.507
DRYU4047776,40,GP,"BKKBA2203700                  ","THAO65732           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1654               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-09 09:59:52.157,"ZA031     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","716105 ",2021-04-11 08:33:36.213
TCLU4543616,40,GP,"BKKBA2203700                  ","THAO64806           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9233               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-09 10:14:41.377,"ZA032     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","715415 ",2021-04-11 08:32:25.853
NYKU8515362,40,GP,"BKKBA2203700                  ","THAO63848           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9231               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-09 10:26:17.573,"ZA041     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","709138 ",2021-04-11 08:31:12.957
IMTU1004413,40,GP,"050100433622                  ","EMCPYN9700          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9218               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-05 14:05:43.493,"D012      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738408 ",2021-04-11 08:28:53.037
TCLU9923537,40,GP,"BKKBA2203700                  ","THAO63200           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1652               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-08 15:39:59.720,"ZA012     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","615583 ",2021-04-11 08:27:29.537
DFSU4337170,40,GP,"BKKBA2203700                  ","THAO65735           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1655               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635391 ",2021-04-09 16:29:10.550,"ZA051     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","707280 ",2021-04-11 08:26:25.510
DRYU4253714,40,GP,"BKKBA2203700                  ","THAO64025           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9234               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-10 09:37:04.993,"ZA052     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","700735 ",2021-04-11 08:23:49.797
TRLU9499897,40,GP,"BKKBA2203700                  ","THAO64018           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","R1653               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-09 08:51:03.780,"ZA022     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","759139 ",2021-04-11 08:22:23.977
EISU1838718,40,GP,"050100433622                  ","EMCPYN9410          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1642               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-05 08:40:35.473,"D011      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","623606 ",2021-04-11 08:22:08.760
KKFU1692560,40,GP,"BKKBA2203700                  ","THAO64801           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9230               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635391 ",2021-04-08 16:52:48.880,"ZA021     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","780594 ",2021-04-11 08:21:01.253
EISU1702589,40,GP,"050100433622                  ","EMCPYU1100          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9222               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-06 13:02:38.903,"D032      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","713902 ",2021-04-11 08:19:35.693
KKFU1776471,40,GP,"BKKBA2203700                  ","THAO63197           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03733-00      ","ARGENTINA                                                                                           ","ARICA BRIDGE                                                                                        ","V. 180S             ","G9232               ",2021-04-12,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635390 ",2021-04-09 13:33:12.297,"ZA042     ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","731520 ",2021-04-11 08:17:51.673
EMCU1396594,40,GP,"050100433622                  ","EMCPYU0820          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1645               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-06 08:18:53.850,"D022      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738342 ",2021-04-11 08:16:47.617
EISU1881972,40,GP,"050100433622                  ","EMCPYU1280          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9221               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-06 08:08:26.077,"D021      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","655455 ",2021-04-11 08:14:23.827
EMCU1444331,40,GP,"050100433622                  ","EMCPYU0220          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9219               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635391 ",2021-04-06 10:15:11.200,"D031      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738347 ",2021-04-11 08:12:00.603
EISU1736085,40,GP,"050100433622                  ","EMCPYU0320          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9220               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-06 13:19:57.993,"D041      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","721084 ",2021-04-10 13:25:43.367
EGHU1066880,40,GP,"050100433622                  ","EMCPYU0480          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1646               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635391 ",2021-04-06 15:54:44.590,"D051      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","655455 ",2021-04-10 12:43:20.040
CLHU4722744,40,GP,"050100433622                  ","EMCPYU0290          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1644               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","64899  ",2021-04-06 13:30:29.030,"D042      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","731385 ",2021-04-10 12:34:46.160
EMCU1318210,40,GP,"050100433622                  ","EMCPYN7070          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1639               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-02 15:18:36.363,"B011      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","623606 ",2021-04-10 11:59:13.647
EMCU1397878,40,GP,"050100433622                  ","EMCPYN8220          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9214               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-03 07:40:42.490,"B021      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738347 ",2021-04-10 11:58:34.340
EGHU1066617,40,GP,"050100433622                  ","EMCPYN6550          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9212               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-02 15:46:36.887,"B012      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","731520 ",2021-04-10 11:57:54.073
EISU1870453,40,GP,"050100433622                  ","EMCPYN8340          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9215               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-03 10:50:20.250,"B022      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738408 ",2021-04-10 11:53:58.823
IMTU1062092,40,GP,"050100433622                  ","EMCPYN7310          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1640               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635391 ",2021-04-03 10:51:19.717,"B031      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","635389 ",2021-04-10 09:24:03.723
TCLU4321814,40,GP,"050100433622                  ","EMCPYN6560          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9213               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-03 15:49:01.033,"B041      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","721084 ",2021-04-10 09:14:19.650
IMTU1035040,40,GP,"050100433622                  ","EMCPYN8660          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1641               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-03 11:18:07.473,"B032      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738342 ",2021-04-10 09:06:14.093
LTIU6062987,40,GP,"050100433622                  ","EMCPYN8870          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9216               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-03 16:02:39.930,"B042      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","761493 ",2021-04-10 09:00:24.013
TLLU5440668,40,HC,"BKKBA2397700                  ","THAO63546           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5741               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-06 16:38:01.563,"T011      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","774753 ",2021-04-10 08:59:40.590
EISU1840660,40,GP,"050100433622                  ","EMCPYU0050          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","G9217               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-05 07:42:59.080,"B051      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","759241 ",2021-04-10 08:22:19.273
NYKU4722700,40,HC,"BKKBA2397700                  ","THAO63563           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5749               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-07 07:51:47.230,"T012      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738341 ",2021-04-10 08:01:35.180
TCLU8215940,40,HC,"BKKBA2397700                  ","THAO63166           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5748               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-07 08:53:28.477,"T022      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","761561 ",2021-04-10 07:50:59.070
DRYU9735339,40,HC,"BKKBA2397700                  ","THAO63162           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5746               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-07 08:05:20.683,"T021      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738347 ",2021-04-10 07:50:10.283
TCLU8455792,40,HC,"BKKBA2397700                  ","THAO63562           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5747               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-07 10:42:28.937,"T031      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","655455 ",2021-04-10 07:40:49.780
TCLU9470739,40,HC,"BKKBA2397700                  ","THAO63167           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5744               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-07 11:14:28.407,"T032      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604244 ",2021-04-10 07:30:34.860
TLLU4202650,40,HC,"BKKBA2397700                  ","THAO63564           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5750               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-07 11:35:38.993,"T041      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","731385 ",2021-04-10 07:23:38.307
TEMU8576580,40,HC,"BKKBA2397700                  ","THAO63779           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5734               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-05 08:05:47.950,"E011      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648592 ",2021-04-10 07:23:19.547
TCNU3883054,40,HC,"BKKBA2397700                  ","THAO63570           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5751               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648599 ",2021-04-07 13:27:08.240,"T042      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","731520 ",2021-04-10 07:22:57.320
HMCU1021841,40,GP,"050100433622                  ","EMCPYN9070          ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03465-00      ","ARGENTINA                                                                                           ","CSL SOPHIE 900W                                                                                     ","                    ","R1643               ",2021-04-10,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","648598 ",2021-04-05 08:39:41.910,"B052      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","623606 ",2021-04-10 07:15:48.857
NYKU4739852,40,HC,"BKKBA2397700                  ","THAO63531           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5736               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641069 ",2021-04-05 08:16:21.867,"E012      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","738408 ",2021-04-10 07:14:50.120
TCLU5938225,40,HC,"BKKBA2397700                  ","THAM49913           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5737               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","604056 ",2021-04-05 10:27:14.720,"E021      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","759242 ",2021-04-10 07:06:34.737
TCNU4187702,40,HC,"BKKBA2397700                  ","THAO63524           ","TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO.,LTD.                                                ","21SEX-03472-00      ","SOUTH AFRICA                                                                                        ","RACHA BHUM 163S                                                                                     ","                    ","E5735               ",2021-04-08,"MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","641070 ",2021-04-05 10:51:54.843,"E022      ","MOL LOGISTICS (THAILAND) CO.,LTD                                                                    ","655455 ",2021-04-09 16:06:30.303
